algorithm,dataset_type,n,capacity,instance_id,seed,time_nanos,time_millis,memory_bytes,memory_mb,solution_value,optimal_value,optimality_gap,nodes_explored,nodes_pruned,max_queue_size,optimal,capacity_mode
Greedy,AlmostEqualRatios,1000,255088,2959,42,115565,0.116,524288,0.500,267951,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,254843,2960,42,114275,0.114,524288,0.500,268615,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,240374,2961,42,115800,0.116,512280,0.489,251798,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248170,2962,42,117833,0.118,524288,0.500,259759,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,253050,2963,42,115838,0.116,524288,0.500,265314,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,254745,2964,42,130646,0.131,512328,0.489,267692,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,249269,2965,42,135817,0.136,524288,0.500,261672,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,252397,2966,42,127625,0.128,524288,0.500,265520,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,257978,2967,42,97632,0.098,512296,0.489,271437,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,245554,2968,42,97704,0.098,524288,0.500,257765,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,256698,2969,42,96032,0.096,524288,0.500,269218,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,258327,2970,42,99395,0.099,512344,0.489,270969,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,260746,2971,42,158672,0.159,524288,0.500,274086,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,245085,2972,42,162179,0.162,524288,0.500,257498,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,241342,2973,42,107246,0.107,512352,0.489,254141,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,251030,2974,42,104348,0.104,524288,0.500,263932,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,247171,2975,42,107848,0.108,524288,0.500,259080,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,254731,2976,42,130620,0.131,512320,0.489,267857,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248221,2977,42,133560,0.134,524288,0.500,261556,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,245384,2978,42,172183,0.172,512336,0.489,257118,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,247156,2979,42,113250,0.113,524288,0.500,260080,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248167,2980,42,117256,0.117,524288,0.500,259865,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,245441,2981,42,150124,0.150,512336,0.489,257557,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,253412,2982,42,154665,0.155,524288,0.500,264982,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,250623,2983,42,119994,0.120,524288,0.500,263061,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,253608,2984,42,146307,0.146,512344,0.489,265663,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,241127,2985,42,124250,0.124,524288,0.500,253099,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,252156,2986,42,127894,0.128,524288,0.500,263464,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248954,2987,42,124652,0.125,512344,0.489,261834,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,256238,2988,42,124851,0.125,524288,0.500,269806,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,241452,2989,42,130891,0.131,524288,0.500,253301,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,249949,2990,42,131588,0.132,512256,0.489,262828,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,256989,2991,42,134608,0.135,524288,0.500,269789,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,251858,2992,42,134811,0.135,524288,0.500,264447,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,242492,2993,42,136257,0.136,512280,0.489,254507,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,252591,2994,42,200876,0.201,524288,0.500,264541,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,257736,2995,42,224231,0.224,524288,0.500,270614,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,242054,2996,42,228183,0.228,512328,0.489,253179,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248647,2997,42,228302,0.228,524288,0.500,261539,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,248498,2998,42,237779,0.238,512296,0.489,260079,,,0,0,0,false,scaled
Greedy,AlmostEqualRatios,1000,240451,2999,42,230220,0.230,524288,0.500,251964,,,0,0,0,false,scaled
DynamicProgramming,Uncorrelated,20,5968,0,42,180981,0.181,524288,0.500,7271,7271,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5084,1,42,154490,0.154,512336,0.489,7018,7018,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5255,2,42,138915,0.139,524288,0.500,7782,7782,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5447,3,42,173726,0.174,524288,0.500,5794,5794,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4314,4,42,144111,0.144,512344,0.489,6316,6316,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5259,5,42,159225,0.159,524288,0.500,7603,7603,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5663,6,42,170615,0.171,524288,0.500,9028,9028,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5859,7,42,183803,0.184,512352,0.489,6190,6190,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5089,8,42,134375,0.134,524288,0.500,6131,6131,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6120,9,42,157420,0.157,524288,0.500,7218,7218,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4336,10,42,130018,0.130,512344,0.489,8714,8714,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4968,11,42,150351,0.150,524288,0.500,9201,9201,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5349,12,42,149612,0.150,524288,0.500,7693,7693,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5042,13,42,148176,0.148,512280,0.489,7360,7360,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4373,14,42,124134,0.124,524288,0.500,9204,9204,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5449,15,42,159557,0.160,524288,0.500,6321,6321,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5362,16,42,161954,0.162,512328,0.489,7889,7889,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5182,17,42,153712,0.154,524288,0.500,8807,8807,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5155,18,42,158905,0.159,512296,0.489,7883,7883,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5734,19,42,163552,0.164,524288,0.500,8036,8036,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5080,20,42,161224,0.161,524288,0.500,8549,8549,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4385,21,42,139951,0.140,512344,0.489,5091,5091,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3779,22,42,123508,0.124,512520,0.489,8521,8521,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5552,23,42,166109,0.166,524288,0.500,8658,8658,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,2927,24,42,108767,0.109,524288,0.500,5488,5488,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4448,25,42,136497,0.136,512592,0.489,8638,8638,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4743,26,42,157482,0.157,524288,0.500,6482,6482,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5570,27,42,172544,0.173,524288,0.500,8692,8692,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4970,28,42,165175,0.165,512552,0.489,7506,7506,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4453,29,42,144679,0.145,524288,0.500,8551,8551,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4728,30,42,152403,0.152,512576,0.489,7780,7780,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6224,31,42,189242,0.189,524288,0.500,7172,7172,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5348,32,42,177768,0.178,524288,0.500,7794,7794,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3889,33,42,124122,0.124,512608,0.489,8938,8938,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5018,34,42,153508,0.154,524288,0.500,8040,8040,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3819,35,42,122359,0.122,524288,0.500,9866,9866,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4217,36,42,130138,0.130,512600,0.489,7276,7276,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5586,37,42,191247,0.191,524288,0.500,7463,7463,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4851,38,42,152044,0.152,524288,0.500,7244,7244,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4312,39,42,143187,0.143,512600,0.489,7063,7063,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4564,40,42,144208,0.144,524288,0.500,7813,7813,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5349,41,42,162857,0.163,524288,0.500,9254,9254,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4887,42,42,149796,0.150,512552,0.489,7514,7514,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4386,43,42,139946,0.140,524288,0.500,9291,9291,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5289,44,42,167766,0.168,512576,0.489,6004,6004,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4899,45,42,154214,0.154,524288,0.500,8595,8595,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6030,46,42,206000,0.206,524288,0.500,8207,8207,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4795,47,42,150306,0.150,512608,0.489,6535,6535,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5558,48,42,165772,0.166,524288,0.500,8225,8225,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5303,49,42,168297,0.168,524288,0.500,7039,7039,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5292,50,42,163479,0.163,512600,0.489,6669,6669,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6377,51,42,195257,0.195,524288,0.500,7156,7156,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5823,52,42,178140,0.178,524288,0.500,8445,8445,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5894,53,42,177658,0.178,512600,0.489,8502,8502,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5130,54,42,153841,0.154,524288,0.500,9095,9095,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5068,55,42,147851,0.148,524288,0.500,8854,8854,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5586,56,42,176134,0.176,512552,0.489,9529,9529,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3953,57,42,115880,0.116,524288,0.500,7510,7510,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4911,58,42,160967,0.161,512576,0.489,8042,8042,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4530,59,42,142043,0.142,524288,0.500,7843,7843,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4696,60,42,150809,0.151,524288,0.500,9447,9447,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5750,61,42,173519,0.174,512608,0.489,7534,7534,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4182,62,42,135105,0.135,524288,0.500,9584,9584,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5503,63,42,164313,0.164,524288,0.500,8595,8595,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5152,64,42,162120,0.162,512600,0.489,7826,7826,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5593,65,42,162091,0.162,524288,0.500,6921,6921,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4729,66,42,148127,0.148,524288,0.500,7718,7718,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4232,67,42,134260,0.134,512600,0.489,7903,7903,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5619,68,42,167537,0.168,524288,0.500,7978,7978,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5576,69,42,153656,0.154,524288,0.500,7528,7528,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4781,70,42,132874,0.133,512552,0.489,7575,7575,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4768,71,42,146866,0.147,524288,0.500,6983,6983,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4594,72,42,141305,0.141,512576,0.489,6326,6326,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4043,73,42,121112,0.121,524288,0.500,8432,8432,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3549,74,42,100301,0.100,524288,0.500,9563,9563,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4577,75,42,133689,0.134,512608,0.489,7402,7402,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4696,76,42,144087,0.144,524288,0.500,7186,7186,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5094,77,42,141996,0.142,524288,0.500,7272,7272,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6648,78,42,185755,0.186,512600,0.489,7196,7196,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5059,79,42,141802,0.142,524288,0.500,8362,8362,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4778,80,42,135263,0.135,524288,0.500,7975,7975,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5610,81,42,164336,0.164,512600,0.489,8001,8001,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5742,82,42,166629,0.167,524288,0.500,7146,7146,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5410,83,42,158935,0.159,524288,0.500,8315,8315,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,6060,84,42,180868,0.181,512584,0.489,7962,7962,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4354,85,42,143127,0.143,524288,0.500,7316,7316,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3775,86,42,113730,0.114,512608,0.489,10016,10016,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4798,87,42,149020,0.149,524288,0.500,7012,7012,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4787,88,42,136754,0.137,524288,0.500,7461,7461,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4609,89,42,138210,0.138,512600,0.489,8907,8907,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4581,90,42,134477,0.134,524288,0.500,6747,6747,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4927,91,42,142801,0.143,524288,0.500,9625,9625,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5820,92,42,170071,0.170,512600,0.489,7979,7979,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5072,93,42,149931,0.150,524288,0.500,7949,7949,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4135,94,42,114601,0.115,524288,0.500,8195,8195,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3736,95,42,104059,0.104,512616,0.489,7204,7204,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,3614,96,42,102641,0.103,524288,0.500,6264,6264,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5909,97,42,175284,0.175,524288,0.500,8207,8207,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,4775,98,42,131331,0.131,512584,0.489,7477,7477,0.000000,0,0,0,true,scaled
DynamicProgramming,Uncorrelated,20,5689,99,42,156493,0.156,524288,0.500,8075,8075,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5738,100,42,178990,0.179,512608,0.489,6413,6413,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4849,101,42,158440,0.158,524288,0.500,5331,5331,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4870,102,42,140189,0.140,524288,0.500,5388,5388,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4834,103,42,161505,0.162,512600,0.489,5144,5144,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4197,104,42,127947,0.128,524288,0.500,4445,4445,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,3518,105,42,108789,0.109,524288,0.500,4053,4053,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4358,106,42,126783,0.127,512600,0.489,4538,4538,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5254,107,42,153306,0.153,524288,0.500,5501,5501,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4623,108,42,164942,0.165,524288,0.500,5011,5011,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5434,109,42,176774,0.177,512616,0.489,5748,5748,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5220,110,42,159540,0.160,524288,0.500,5920,5920,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5894,111,42,163543,0.164,524288,0.500,6262,6262,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5938,112,42,193278,0.193,512584,0.489,6441,6441,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5622,113,42,177295,0.177,524288,0.500,6173,6173,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5727,114,42,173085,0.173,512608,0.489,6231,6231,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4150,115,42,134671,0.135,524288,0.500,4253,4253,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4380,116,42,126111,0.126,524288,0.500,4327,4327,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4591,117,42,144304,0.144,512600,0.489,4984,4984,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5384,118,42,164755,0.165,524288,0.500,5870,5870,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5286,119,42,153807,0.154,524288,0.500,5639,5639,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5616,120,42,169991,0.170,512600,0.489,6042,6042,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5649,121,42,164469,0.164,524288,0.500,6136,6136,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5079,122,42,170419,0.170,524288,0.500,5119,5119,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5856,123,42,186412,0.186,512616,0.489,6329,6329,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4546,124,42,135536,0.136,524288,0.500,5079,5079,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4682,125,42,141742,0.142,524288,0.500,5219,5219,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4505,126,42,145135,0.145,512584,0.489,5045,5045,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5029,127,42,152697,0.153,524288,0.500,5643,5643,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4893,128,42,151498,0.151,512608,0.489,5104,5104,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5072,129,42,145023,0.145,524288,0.500,5544,5544,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5432,130,42,165390,0.165,524288,0.500,5692,5692,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4353,131,42,150603,0.151,512600,0.489,5042,5042,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,3985,132,42,118594,0.119,524288,0.500,4473,4473,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5633,133,42,161882,0.162,524288,0.500,6000,6000,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5367,134,42,154286,0.154,512600,0.489,5937,5937,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5018,135,42,158066,0.158,524288,0.500,5481,5481,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5828,136,42,177722,0.178,524288,0.500,6217,6217,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4397,137,42,139075,0.139,512616,0.489,4904,4904,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4249,138,42,131651,0.132,524288,0.500,4814,4814,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4828,139,42,159491,0.159,524288,0.500,5141,5141,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5094,140,42,188125,0.188,512584,0.489,5622,5622,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5613,141,42,158285,0.158,524288,0.500,6144,6144,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4475,142,42,129017,0.129,512608,0.489,4634,4634,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5358,143,42,147634,0.148,524288,0.500,5813,5813,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4590,144,42,139655,0.140,524288,0.500,5140,5140,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5018,145,42,155140,0.155,512600,0.489,5397,5397,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,4051,146,42,123501,0.124,524288,0.500,4435,4435,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,20,5150,147,42,159491,0.159,524288,0.500,5532,5532,0.000000,0,0,0,true,scaled
