instance_id,n,family,capacity_mode,capacity,seed,capacity_density,cells_allocated,total_evaluations,include_count,exclude_count,tie_count,include_ratio,nonzero_value_states,zero_value_states,fill_rate,optimal_value,mean_cell_value,cell_value_variance,sum_improvement_amount,mean_improvement_amount,updates_per_cell
1458,100,AlmostEqualRatios,scaled,27458,42,274.5800,27459,2690984,1530848,1126803,33333,0.568880,27445,14,0.999490,28818,14599.0441,69111405.7029,400875152,261.8648,55.750319
1459,100,AlmostEqualRatios,scaled,23044,42,230.4400,23045,2258412,1355277,855615,47520,0.600102,23031,14,0.999392,23784,12077.9153,46950540.6572,278335559,205.3717,58.810024
1460,100,AlmostEqualRatios,scaled,25172,42,251.7200,25173,2466955,1397608,1040014,29333,0.566532,25168,5,0.999801,26315,13374.1470,57730704.1762,336667402,240.8883,55.520121
1461,100,AlmostEqualRatios,scaled,26347,42,263.4700,26348,2582105,1421777,1120409,39919,0.550627,26341,7,0.999734,27593,14014.3403,63558685.4298,369249839,259.7101,53.961477
1462,100,AlmostEqualRatios,scaled,22027,42,220.2700,22028,2158746,1188288,939536,30922,0.550453,22025,3,0.999864,23446,11872.8106,46068782.5121,261534272,220.0933,53.944434
1463,100,AlmostEqualRatios,scaled,24196,42,241.9600,24197,2371307,1179501,1150746,41060,0.497405,24192,5,0.999793,25112,12808.3874,52500139.1035,309924549,262.7590,48.745754
1464,100,AlmostEqualRatios,scaled,23980,42,239.8000,23981,2350139,1260919,1044738,44482,0.536530,23978,3,0.999875,25259,12787.5691,53073895.4865,306658694,243.2025,52.579917
1465,100,AlmostEqualRatios,scaled,24684,42,246.8400,24685,2419131,1591004,792114,36013,0.657676,24674,11,0.999554,25726,13082.8737,55350710.9029,322950737,202.9855,64.452258
1466,100,AlmostEqualRatios,scaled,25781,42,257.8100,25782,2526637,1326709,1166448,33480,0.525089,25772,10,0.999612,27268,13837.8319,62067143.9949,356766982,268.9113,51.458731
1467,100,AlmostEqualRatios,scaled,24876,42,248.7600,24877,2437947,1345795,1059731,32421,0.552020,24850,27,0.998915,26323,13324.2443,57790498.6864,331467226,246.2985,54.097962
1468,100,AlmostEqualRatios,scaled,28410,42,284.1000,28411,2784280,1481920,1276402,25958,0.532245,28409,2,0.999930,29817,15164.7666,74137078.4311,430846185,290.7351,52.160079
1469,100,AlmostEqualRatios,scaled,25504,42,255.0400,25505,2499491,1356513,1110717,32261,0.542716,25498,7,0.999726,26560,13467.8627,58668701.4925,343497838,253.2212,53.186160
1470,100,AlmostEqualRatios,scaled,23142,42,231.4200,23143,2268016,1218342,1018329,31345,0.537184,23134,9,0.999611,24280,12337.9633,49182994.0373,285537485,234.3656,52.644082
1471,100,AlmostEqualRatios,scaled,25342,42,253.4200,25343,2483616,1350613,1092183,40820,0.543809,25333,10,0.999605,26432,13418.9500,58025028.6772,340076449,251.7941,53.293335
1472,100,AlmostEqualRatios,scaled,24701,42,247.0100,24702,2420797,1163466,1225334,31997,0.480613,24700,2,0.999919,25929,13183.3917,56032448.6012,325656141,279.9017,47.100073
1473,100,AlmostEqualRatios,scaled,23448,42,234.4800,23449,2298003,1237065,1010938,50000,0.538322,23447,2,0.999915,24657,12523.6182,50712838.8021,293666324,237.3896,52.755555
1474,100,AlmostEqualRatios,scaled,24310,42,243.1000,24311,2382480,1329079,1024228,29173,0.557855,24310,1,0.999959,25400,12907.8409,53774719.9835,313802521,236.1052,54.669861
1475,100,AlmostEqualRatios,scaled,26344,42,263.4400,26345,2581812,1312383,1242271,27158,0.508319,26328,17,0.999355,27849,14134.9463,64723923.0752,372385160,283.7473,49.815259
1476,100,AlmostEqualRatios,scaled,26337,42,263.3700,26338,2581125,1526913,1029734,24478,0.591569,26337,1,0.999962,27876,14119.5669,64709816.0587,371881153,243.5510,57.973764
1477,100,AlmostEqualRatios,scaled,24324,42,243.2400,24325,2383852,1337461,1013497,32894,0.561050,24321,4,0.999836,25575,12992.7650,54516317.3765,316049009,236.3052,54.982980
1478,100,AlmostEqualRatios,scaled,24242,42,242.4200,24243,2375815,1339525,1004272,32018,0.563817,24234,9,0.999629,25194,12798.3163,52836194.9658,310269583,231.6266,55.254094
1479,100,AlmostEqualRatios,scaled,26220,42,262.2000,26221,2569660,1234379,1307910,27371,0.480367,26206,15,0.999428,27612,14043.3641,63652696.1408,368231050,298.3128,47.075970
1480,100,AlmostEqualRatios,scaled,27493,42,274.9300,27494,2694414,1428165,1237406,28843,0.530047,27483,11,0.999600,29121,14724.8178,70840084.3304,404844140,283.4715,51.944606
1481,100,AlmostEqualRatios,scaled,24863,42,248.6300,24864,2436674,1381631,1020873,34170,0.567015,24859,5,0.999799,25918,13188.9933,55996435.0108,327931130,237.3507,55.567527
1482,100,AlmostEqualRatios,scaled,25264,42,252.6400,25265,2475971,1334989,1094129,46853,0.539178,25263,2,0.999921,26411,13443.3588,58358084.9595,339646460,254.4189,52.839462
1483,100,AlmostEqualRatios,scaled,24738,42,247.3800,24739,2424423,1307353,1080810,36260,0.539243,24738,1,0.999960,25841,13155.8348,55609616.1614,325462197,248.9475,52.845830
1484,100,AlmostEqualRatios,scaled,24100,42,241.0000,24101,2361900,1401281,912195,48424,0.593285,24093,8,0.999668,25193,12808.4713,52937983.1640,308696966,220.2963,58.142027
1485,100,AlmostEqualRatios,scaled,25288,42,252.8800,25289,2478323,1351470,1085976,40877,0.545316,25275,14,0.999446,26568,13484.6552,58756293.7697,341013446,252.3278,53.441022
1486,100,AlmostEqualRatios,scaled,24106,42,241.0600,24107,2362488,1527343,794928,40217,0.646498,24105,2,0.999917,24937,12677.0017,51593148.9337,305604481,200.0890,63.356826
1487,100,AlmostEqualRatios,scaled,24622,42,246.2200,24623,2413056,1258822,1116188,38046,0.521671,24612,11,0.999553,25927,13150.2605,56141132.7628,323798864,257.2237,51.123827
1488,100,AlmostEqualRatios,scaled,24803,42,248.0300,24804,2430793,1287538,1107327,35928,0.529678,24789,15,0.999395,26124,13260.7052,56984657.8461,328918531,255.4632,51.908483
1489,100,AlmostEqualRatios,scaled,23634,42,236.3400,23635,2316232,1189350,1091430,35452,0.513485,23628,7,0.999704,24677,12544.5213,50645828.4527,296489761,249.2872,50.321557
1490,100,AlmostEqualRatios,scaled,25162,42,251.6200,25163,2465976,1474328,955606,36042,0.597868,25162,1,0.999960,26451,13413.9572,58350417.0971,337535406,228.9419,58.591106
1491,100,AlmostEqualRatios,scaled,23552,42,235.5200,23553,2308196,1149739,1122766,35691,0.498112,23543,10,0.999575,24888,12607.9592,51711639.5539,296955264,258.2806,48.814970
1492,100,AlmostEqualRatios,scaled,24655,42,246.5500,24656,2416290,1335558,1046365,34367,0.552731,24644,12,0.999513,25904,13168.3756,56009989.9201,324679468,243.1040,54.167667
1493,100,AlmostEqualRatios,scaled,24588,42,245.8800,24589,2409723,1266309,1079238,64176,0.525500,24583,6,0.999756,25690,13056.7189,55041889.6245,321051662,253.5334,51.499004
1494,100,AlmostEqualRatios,scaled,25188,42,251.8800,25189,2468524,1262567,1174864,31093,0.511466,25134,55,0.997817,26270,13313.7845,57451946.8850,335360917,265.6183,50.123744
1495,100,AlmostEqualRatios,scaled,24676,42,246.7600,24677,2418347,1352846,1021274,44227,0.559409,24676,1,0.999959,25502,12983.4821,54197679.6453,320393388,236.8292,54.822142
1496,100,AlmostEqualRatios,scaled,21843,42,218.4300,21844,2140713,1285303,820730,34680,0.600409,21825,19,0.999130,22542,11436.2864,42190410.3103,249814240,194.3621,58.840093
1497,100,AlmostEqualRatios,scaled,22671,42,226.7100,22672,2221858,1241990,949421,30447,0.558987,22671,1,0.999956,23877,12118.2036,47573975.3944,274743913,221.2127,54.780787
1498,100,AlmostEqualRatios,scaled,24513,42,245.1300,24514,2402373,1406168,969666,26539,0.585325,24509,5,0.999796,25606,13035.9915,54640964.2034,319564296,227.2590,57.361834
1499,100,AlmostEqualRatios,scaled,24667,42,246.6700,24668,2417465,1125503,1262939,29023,0.465572,24656,12,0.999514,26334,13310.0421,57922061.8910,328332118,291.7203,45.626034
1500,200,Uncorrelated,scaled,52161,42,260.8050,52162,10328077,6676543,3641625,9909,0.646446,52161,1,0.999981,82521,55669.3976,359457171.4861,2903827116,434.9297,127.996300
1501,200,Uncorrelated,scaled,48450,42,242.2500,48451,9593300,6143593,3445291,4416,0.640405,48443,8,0.999835,83845,54954.2733,407732989.6512,2662589497,433.3929,126.800128
1502,200,Uncorrelated,scaled,48158,42,240.7900,48159,9535483,6253994,3275114,6375,0.655865,48158,1,0.999979,77718,52824.5047,340688811.6756,2543975323,406.7761,129.861376
1503,200,Uncorrelated,scaled,48555,42,242.7750,48556,9614090,6222897,3384138,7055,0.647268,48553,3,0.999938,79825,53857.9013,355816918.2759,2615124257,420.2423,128.159177
1504,200,Uncorrelated,scaled,48662,42,243.3100,48663,9635276,6322026,3307111,6139,0.656133,48656,7,0.999856,82752,55428.5215,383057855.9191,2697318144,426.6541,129.914432
1505,200,Uncorrelated,scaled,50637,42,253.1850,50638,10026326,6438826,3580927,6573,0.642192,50637,1,0.999980,84054,57273.7757,389271297.6480,2900229453,450.4283,127.154035
1506,200,Uncorrelated,scaled,48552,42,242.7600,48553,9613496,6157228,3451355,4913,0.640478,48552,1,0.999979,80945,55283.0736,348399147.6966,2684159071,435.9363,126.814574
1507,200,Uncorrelated,scaled,50849,42,254.2450,50850,10068302,6772869,3287658,7775,0.672692,50836,14,0.999725,79342,52608.4327,352521866.3064,2675138802,394.9787,133.193097
1508,200,Uncorrelated,scaled,49295,42,246.4750,49296,9760609,6326943,3426250,7416,0.648212,49294,2,0.999959,77071,51295.2476,339930390.7392,2528650525,399.6639,128.345971
1509,200,Uncorrelated,scaled,51465,42,257.3250,51466,10190270,6844865,3338012,7393,0.671706,51465,1,0.999981,80733,54918.3055,347668237.4002,2826425511,412.9264,132.997804
1510,200,Uncorrelated,scaled,50910,42,254.5500,50911,10080379,6693724,3378815,7840,0.664035,50907,4,0.999921,80735,54971.9326,367724843.3155,2798676059,418.1045,131.478934
1511,200,Uncorrelated,scaled,50183,42,250.9150,50184,9936433,6623226,3308455,4752,0.666560,50181,3,0.999940,81960,57347.6314,351392715.1271,2877933535,434.5214,131.978838
1512,200,Uncorrelated,scaled,50462,42,252.3100,50463,9991676,6495911,3490424,5341,0.650132,50461,2,0.999960,83621,55362.8128,393139776.4618,2793773624,430.0819,128.726215
1513,200,Uncorrelated,scaled,49512,42,247.5600,49513,9803576,6139975,3657336,6265,0.626300,49511,2,0.999960,80419,52421.1038,391914184.6657,2595526113,422.7258,124.007331
1514,200,Uncorrelated,scaled,50988,42,254.9400,50989,10095824,6447535,3643724,4565,0.638634,50988,1,0.999980,78936,53172.7847,341330455.2018,2711227119,420.5060,126.449528
1515,200,Uncorrelated,scaled,50640,42,253.2000,50641,10026919,6774425,3241574,10920,0.675624,50624,17,0.999664,81356,54851.5511,373303295.7627,2777737399,410.0329,133.773523
1516,200,Uncorrelated,scaled,50241,42,251.2050,50242,9947917,6308541,3632681,6695,0.634157,50236,6,0.999881,75571,50502.8080,312730610.6414,2537362078,402.2106,125.563095
1517,200,Uncorrelated,scaled,50347,42,251.7350,50348,9968905,6375501,3586664,6740,0.639539,50346,2,0.999960,81737,56337.0243,338118126.2700,2836456500,444.8994,126.628684
1518,200,Uncorrelated,scaled,47721,42,238.6050,47722,9448957,5971315,3473879,3763,0.631955,47713,9,0.999811,84500,56829.0156,401969469.3202,2711994282,454.1704,125.127090
1519,200,Uncorrelated,scaled,47337,42,236.6850,47338,9372926,6149136,3214772,9018,0.656053,47337,1,0.999979,80921,53964.2639,356271482.7149,2554560324,415.4340,129.898517
1520,200,Uncorrelated,scaled,46229,42,231.1450,46230,9153541,5982515,3163991,7035,0.653574,46222,8,0.999827,82547,55588.6816,383656711.4204,2569864751,429.5626,129.407636
1521,200,Uncorrelated,scaled,49874,42,249.3700,49875,9875252,6501802,3367642,5808,0.658394,49873,2,0.999960,78199,52727.4525,329804755.3597,2629781693,404.4697,130.361945
1522,200,Uncorrelated,scaled,49521,42,247.6050,49522,9805357,6499490,3301000,4867,0.662851,49521,1,0.999980,78656,53179.0508,332307363.3772,2633532952,405.1907,131.244497
1523,200,Uncorrelated,scaled,49625,42,248.1250,49626,9825950,6533394,3286786,5770,0.664912,49622,4,0.999919,83068,54119.9921,421566086.5475,2685758729,411.0817,131.652642
1524,200,Uncorrelated,scaled,51447,42,257.2350,51448,10186705,6618575,3562437,5693,0.649727,51447,1,0.999981,78629,52813.7964,356075438.0872,2717164198,410.5361,128.645914
1525,200,Uncorrelated,scaled,48103,42,240.5150,48104,9524593,6125117,3391114,8362,0.643084,48094,10,0.999792,80344,54980.6595,353283579.4522,2644789644,431.7941,127.330721
1526,200,Uncorrelated,scaled,50012,42,250.0600,50013,9902575,6393229,3504374,4972,0.645613,50012,1,0.999980,76618,52335.1622,300733639.1862,2617438466,409.4079,127.831344
1527,200,Uncorrelated,scaled,51973,42,259.8650,51974,10290853,7003885,3281469,5499,0.680593,51973,1,0.999981,84013,56800.7157,373055021.5214,2952160399,421.5033,134.757475
1528,200,Uncorrelated,scaled,47900,42,239.5000,47901,9484400,6127982,3350858,5560,0.646112,47897,4,0.999916,80147,53699.4035,362224279.6154,2572255127,419.7557,127.930148
1529,200,Uncorrelated,scaled,48597,42,242.9850,48598,9622405,5964973,3652789,4643,0.619905,48595,3,0.999938,77958,52565.3088,338234898.5607,2554568877,428.2616,122.741121
1530,200,Uncorrelated,scaled,43247,42,216.2350,43248,8563105,5492697,3063433,6975,0.641438,43247,1,0.999977,85394,57730.3391,427926324.2567,2496721705,454.5530,127.004648
1531,200,Uncorrelated,scaled,49950,42,249.7500,49951,9890300,6533831,3349797,6672,0.660630,49942,9,0.999820,81449,53839.3698,389829305.9042,2689330363,411.6008,130.804809
1532,200,Uncorrelated,scaled,52082,42,260.4100,52083,10312436,6772112,3534293,6031,0.656694,52078,5,0.999904,81651,53707.0827,402452709.2488,2797225990,413.0508,130.025383
1533,200,Uncorrelated,scaled,49781,42,248.9050,49782,9856837,6331661,3519166,6010,0.642362,49779,3,0.999940,82158,55927.8160,368467940.3079,2784198536,439.7264,127.187759
1534,200,Uncorrelated,scaled,46830,42,234.1500,46831,9272540,5884019,3382875,5646,0.634564,46829,2,0.999957,81129,55311.5536,357768843.8360,2590295367,440.2255,125.643676
1535,200,Uncorrelated,scaled,49278,42,246.3900,49279,9757244,6224233,3526602,6409,0.637909,49274,5,0.999899,78780,52956.8263,341887399.4521,2609659445,419.2741,126.305992
1536,200,Uncorrelated,scaled,47193,42,235.9650,47194,9344413,6166393,3174064,3956,0.659902,47193,1,0.999979,84542,57112.0501,379774532.2843,2695346093,437.1025,130.660529
1537,200,Uncorrelated,scaled,50991,42,254.9550,50992,10096417,6473344,3618033,5040,0.641153,50990,2,0.999961,78836,51437.4825,371581623.2669,2622900108,405.1847,126.948227
1538,200,Uncorrelated,scaled,49821,42,249.1050,49822,9864758,6258875,3598971,6912,0.634468,49819,3,0.999940,84241,56518.0555,388851050.3045,2815842561,449.8960,125.624724
1539,200,Uncorrelated,scaled,52325,42,261.6250,52326,10360550,6583979,3769732,6839,0.635485,52325,1,0.999981,77475,51019.1442,343818913.8637,2669627742,405.4733,125.826148
1540,200,Uncorrelated,scaled,54063,42,270.3150,54064,10704673,6889603,3806266,8804,0.643607,54063,1,0.999982,78072,50940.8271,343397544.6962,2754064878,399.7422,127.434208
1541,200,Uncorrelated,scaled,47965,42,239.8250,47966,9497269,6126864,3362582,7823,0.645119,47957,9,0.999812,80989,54009.3065,380678581.9327,2590610395,422.8281,127.733478
1542,200,Uncorrelated,scaled,46383,42,231.9150,46384,9184034,6062550,3117187,4297,0.660118,46383,1,0.999978,80215,54992.2616,333730504.2780,2550761063,420.7406,130.703475
1543,200,Uncorrelated,scaled,50756,42,253.7800,50757,10049888,6487714,3553408,8766,0.645551,50755,2,0.999961,76280,50959.0554,332835342.5631,2586528774,398.6811,127.819099
1544,200,Uncorrelated,scaled,48900,42,244.5000,48901,9682399,6509729,3167848,4822,0.672326,48899,2,0.999959,82528,55669.2336,396561101.1123,2722281190,418.1866,133.120570
1545,200,Uncorrelated,scaled,51322,42,256.6100,51323,10161956,6476518,3680546,4892,0.637330,51322,1,0.999981,82084,54395.3670,385856322.8136,2791733420,431.0547,126.191337
1546,200,Uncorrelated,scaled,45963,42,229.8150,45964,9100873,6033030,3061634,6209,0.662907,45958,6,0.999869,80179,55612.7794,330242757.9240,2556185794,423.6985,131.255548
1547,200,Uncorrelated,scaled,48516,42,242.5800,48517,9606367,6238164,3364144,4059,0.649378,48516,1,0.999979,79742,52982.3859,385446896.4797,2570546418,412.0678,128.576870
1548,200,Uncorrelated,scaled,50935,42,254.6750,50936,10085330,6669459,3408846,7025,0.661303,50924,12,0.999764,85610,57479.1924,423739551.2608,2927760146,438.9802,130.938020
1549,200,Uncorrelated,scaled,50092,42,250.4600,50093,9918415,6355862,3555460,7093,0.640814,50089,4,0.999920,80744,53885.3981,381761794.9458,2699281249,424.6916,126.881241
1550,200,Uncorrelated,scaled,49178,42,245.8900,49179,9737443,6405427,3324435,7581,0.657814,49177,2,0.999959,81092,54667.4371,363538836.7115,2688489888,419.7206,130.247199
1551,200,Uncorrelated,scaled,52268,42,261.3400,52269,10349264,6641324,3700528,7412,0.641719,52262,7,0.999866,82262,52965.6668,408485262.5234,2768462440,416.8540,127.060476
1552,200,Uncorrelated,scaled,51469,42,257.3450,51470,10191062,6421792,3762824,6446,0.630140,51457,13,0.999747,76902,49732.0518,359468774.6270,2559708706,398.5973,124.767670
1553,200,Uncorrelated,scaled,48184,42,240.9200,48185,9540632,6350203,3183280,7149,0.665596,48179,6,0.999875,80113,55263.5909,339936116.9515,2662876127,419.3372,131.787963
1554,200,Uncorrelated,scaled,47528,42,237.6400,47529,9410744,6270230,3135772,4742,0.666284,47528,1,0.999979,84521,56521.5081,401714298.9717,2686410757,428.4389,131.924299
1555,200,Uncorrelated,scaled,52061,42,260.3050,52062,10308278,6637113,3662307,8858,0.643862,52058,4,0.999923,81882,54395.8020,383961436.1760,2831954246,426.6847,127.484787
1556,200,Uncorrelated,scaled,52247,42,261.2350,52248,10345105,6816470,3522434,6201,0.658908,52246,2,0.999962,86459,56692.6071,446368616.3907,2962075338,434.5468,130.463750
1557,200,Uncorrelated,scaled,51553,42,257.7650,51554,10207693,6462489,3739861,5343,0.633100,51550,4,0.999922,80145,52977.2996,375944017.5318,2731191703,422.6223,125.353784
1558,200,Uncorrelated,scaled,48007,42,240.0350,48008,9505585,6444375,3055230,5980,0.677957,48002,6,0.999875,88100,60909.1325,396075993.2620,2924125633,453.7485,134.235440
1559,200,Uncorrelated,scaled,49383,42,246.9150,49384,9778034,6602269,3170733,5032,0.675214,49377,7,0.999858,82332,53846.0625,400278061.5342,2659133950,402.7606,133.692471
1560,200,Uncorrelated,scaled,47054,42,235.2700,47055,9316891,6408386,2902540,5965,0.687825,47051,4,0.999915,80701,55109.2024,351258337.7186,2593163520,404.6516,136.189268
1561,200,Uncorrelated,scaled,48267,42,241.3350,48268,9557065,6353179,3196593,7293,0.664763,48266,2,0.999959,82054,55418.2552,374944867.1863,2674928340,421.0378,131.623001
1562,200,Uncorrelated,scaled,51625,42,258.1250,51626,10221950,6750171,3463963,7816,0.660360,51616,10,0.999806,77055,49984.5346,347346470.3651,2580501583,382.2868,130.751385
1563,200,Uncorrelated,scaled,51449,42,257.2450,51450,10187101,6416212,3763880,7009,0.629837,51448,2,0.999961,79653,53452.8519,327042411.6951,2750149231,428.6251,124.707716
1564,200,Uncorrelated,scaled,53716,42,268.5800,53717,10635967,6925826,3702624,7517,0.651170,53709,8,0.999851,78214,51208.5973,380462704.5619,2750772222,397.1761,128.931735
1565,200,Uncorrelated,scaled,48331,42,241.6550,48332,9569738,6343336,3221312,5090,0.662854,48324,8,0.999834,80654,54343.4169,360189304.7466,2626526028,414.0607,131.245055
1566,200,Uncorrelated,scaled,54071,42,270.3550,54072,10706257,6808877,3890576,6804,0.635972,54067,5,0.999908,81092,52219.9671,393039256.0293,2823638059,414.6995,125.922418
